envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
14583	32523000	32931000	32091000	33051000	32211000	32331000	32590526.2368816
14584	32520000	32928000	32088000	33048000	32208000	32328000	32589061.4692654
14585	32517000	32925000	32085000	33045000	32205000	32325000	32587596.7016492
14586	32514000	32922000	32082000	33042000	32202000	32322000	32586119.94003
14587	32511000	32919000	32079000	33039000	32199000	32319000	32584643.1784108
14588	32508000	32916000	32076000	33036000	32196000	32316000	32583166.4167916
14589	32505000	32913000	32073000	33033000	32193000	32313000	32581689.6551724
14590	32526000	32910000	32070000	33030000	32310000	32310000	32580200.8995502
14591	32523000	32907000	32067000	33027000	32307000	32307000	32578712.143928
14592	32520000	32904000	32064000	33024000	32304000	32304000	32577223.3883058
14593	32517000	32901000	32061000	33021000	32301000	32301000	32575734.6326837
14594	32514000	32898000	32058000	33018000	32298000	32298000	32574245.8770615
14595	32511000	32895000	32055000	33015000	32295000	32295000	32572769.1154423
14596	32508000	32892000	32052000	33012000	32292000	32292000	32571292.3538231
14597	32505000	32889000	32049000	33009000	32289000	32289000	32569815.5922039
14598	32502000	32886000	32046000	33006000	32286000	32286000	32568338.8305847
14599	32499000	32883000	32043000	33003000	32283000	32283000	32566862.0689655
14600	32496000	32880000	32040000	3.3e+07	32280000	32280000	32565385.3073463
14601	32493000	32877000	32037000	32997000	32277000	32277000	32563908.5457271
14602	32490000	32874000	32034000	32994000	32274000	32274000	32562431.7841079
14603	32487000	32871000	32031000	32991000	32271000	32271000	32560967.0164918
14604	32484000	32868000	32028000	32988000	32268000	32268000	32559502.2488756
14605	32505000	32865000	32145000	32985000	32265000	32265000	32558049.4752624
14606	32502000	32862000	32142000	32982000	32262000	32262000	32556596.7016492
14607	32499000	32859000	32139000	32979000	32259000	32259000	32555143.928036
14608	32496000	32856000	32136000	32976000	32256000	32256000	32553691.1544228
14609	32517000	32853000	32133000	33093000	32253000	32253000	32552238.3808096
14610	32514000	32850000	32130000	33090000	32250000	32250000	32550785.6071964
14611	32511000	32847000	32127000	33087000	32247000	32247000	32549332.8335832
14612	32508000	32844000	32124000	33084000	32244000	32244000	32547880.05997
14613	32505000	32841000	32121000	33081000	32241000	32241000	32546427.2863568
14614	32502000	32838000	32118000	33078000	32238000	32238000	32544974.5127436
14615	32499000	32835000	32115000	33075000	32235000	32235000	32543521.7391304
14616	32496000	32832000	32112000	33072000	32232000	32232000	32542068.9655172
14617	32493000	32829000	32109000	33069000	32229000	32229000	32540616.1919041
14618	32490000	32826000	32106000	33066000	32226000	32226000	32539163.4182909
14619	32487000	32823000	32103000	33063000	32223000	32223000	32537710.6446777
14620	32484000	32820000	32100000	33060000	32220000	32220000	32536257.8710645
14621	32481000	32817000	32097000	33057000	32217000	32217000	32534805.0974513
14622	32478000	32814000	32094000	33054000	32214000	32214000	32533352.3238381
14623	32475000	32811000	32091000	33051000	32211000	32211000	32531899.5502249
14624	32472000	32808000	32088000	33048000	32208000	32208000	32530446.7766117
14625	32469000	32805000	32085000	33045000	32205000	32205000	32528994.0029985
14626	32466000	32802000	32082000	33042000	32202000	32202000	32527541.2293853
14627	32463000	32799000	32079000	33039000	32199000	32199000	32526076.4617691
14628	32460000	32796000	32076000	33036000	32196000	32196000	32524611.6941529
14629	32457000	32793000	32073000	33033000	32193000	32193000	32523158.9205397
14630	32454000	32790000	32070000	33030000	32190000	32190000	32521706.1469265
14631	32451000	32787000	32067000	33027000	32187000	32187000	32520253.3733133
14632	32448000	32784000	32064000	33024000	32184000	32184000	32518800.5997001
14633	32445000	32781000	32061000	33021000	32181000	32181000	32517347.826087
14634	32442000	32778000	32058000	33018000	32178000	32178000	32515895.0524738
14635	32439000	32775000	32055000	33015000	32175000	32175000	32514442.2788606
14636	32436000	32772000	32052000	33012000	32172000	32172000	32512989.5052474
14637	32457000	32889000	32049000	33009000	32169000	32169000	32511536.7316342
14638	32454000	32886000	32046000	33006000	32166000	32166000	32510083.958021
14639	32451000	32883000	32043000	33003000	32163000	32163000	32508631.1844078
14640	32448000	32880000	32040000	3.3e+07	32160000	32160000	32507178.4107946
14641	32445000	32877000	32037000	32997000	32157000	32157000	32505725.6371814
14642	32442000	32874000	32034000	32994000	32154000	32154000	32504272.8635682
14643	32439000	32871000	32031000	32991000	32151000	32151000	32502820.089955
14644	32436000	32868000	32028000	32988000	32148000	32148000	32501355.3223388
14645	32433000	32865000	32025000	32985000	32145000	32145000	32499878.5607196
14646	32430000	32862000	32022000	32982000	32142000	32142000	32498401.7991005
14647	32427000	32859000	32019000	32979000	32139000	32139000	32496925.0374813
14648	32424000	32856000	32016000	32976000	32136000	32136000	32495448.2758621
14649	32421000	32853000	32013000	32973000	32133000	32133000	32493971.5142429
14650	32418000	32850000	32010000	32970000	32130000	32130000	32492494.7526237
14651	32415000	32847000	32007000	32967000	32127000	32127000	32491005.9970015
14652	32436000	32844000	32004000	32964000	32244000	32124000	32489517.2413793
14653	32433000	32841000	32001000	32961000	32241000	32121000	32488028.4857571
14654	32430000	32838000	31998000	32958000	32238000	32118000	32486539.7301349
14655	32427000	32835000	31995000	32955000	32235000	32115000	32485050.9745127
14656	32424000	32832000	31992000	32952000	32232000	32112000	32483562.2188906
14657	32421000	32829000	31989000	32949000	32229000	32109000	32482073.4632684
14658	32418000	32826000	31986000	32946000	32226000	32106000	32480584.7076462
14659	32415000	32823000	31983000	32943000	32223000	32103000	32479095.952024
14660	32412000	32820000	31980000	32940000	32220000	32100000	32477607.1964018
14661	32409000	32817000	31977000	32937000	32217000	32097000	32476118.4407796
14662	32406000	32814000	31974000	32934000	32214000	32094000	32474629.6851574
14663	32403000	32811000	31971000	32931000	32211000	32091000	32473140.9295352
14664	32400000	32808000	31968000	32928000	32208000	32088000	32471652.173913
14665	32421000	32805000	31965000	33045000	32205000	32085000	32470163.4182909
14666	32418000	32802000	31962000	33042000	32202000	32082000	32468662.6686657
14667	32415000	32799000	31959000	33039000	32199000	32079000	32467161.9190405
14668	32436000	32796000	31956000	33036000	32316000	32076000	32465661.1694153
14669	32433000	32793000	31953000	33033000	32313000	32073000	32464160.4197901
14670	32430000	32790000	31950000	33030000	32310000	32070000	32462659.6701649
14671	32451000	32787000	31947000	33147000	32307000	32067000	32461158.9205397
14672	32448000	32784000	31944000	33144000	32304000	32064000	32459658.1709145
14673	32469000	32901000	31941000	33141000	32301000	32061000	32458157.4212894
14674	32466000	32898000	31938000	33138000	32298000	32058000	32456644.6776612
14675	32463000	32895000	31935000	33135000	32295000	32055000	32455131.934033
14676	32460000	32892000	31932000	33132000	32292000	32052000	32453619.1904048
14677	32457000	32889000	31929000	33129000	32289000	32049000	32452106.4467766
14678	32454000	32886000	31926000	33126000	32286000	32046000	32450593.7031484
14679	32451000	32883000	31923000	33123000	32283000	32043000	32449080.9595202
14680	32448000	32880000	31920000	33120000	32280000	32040000	32447568.2158921
14681	32445000	32877000	31917000	33117000	32277000	32037000	32446067.4662669
14682	32442000	32874000	31914000	33114000	32274000	32034000	32444566.7166417
14683	32439000	32871000	31911000	33111000	32271000	32031000	32443065.9670165
14684	32436000	32868000	31908000	33108000	32268000	32028000	32441565.2173913
14685	32433000	32865000	31905000	33105000	32265000	32025000	32440064.4677661
14686	32430000	32862000	31902000	33102000	32262000	32022000	32438563.7181409
14687	32427000	32859000	31899000	33099000	32259000	32019000	32437062.9685157
14688	32424000	32856000	31896000	33096000	32256000	32016000	32435562.2188906
14689	32421000	32853000	31893000	33093000	32253000	32013000	32434061.4692654
14690	32418000	32850000	31890000	33090000	32250000	32010000	32432560.7196402
14691	32415000	32847000	31887000	33087000	32247000	32007000	32431059.970015
14692	32412000	32844000	31884000	33084000	32244000	32004000	32429559.2203898
14693	32409000	32841000	31881000	33081000	32241000	32001000	32428058.4707646
14694	32406000	32838000	31878000	33078000	32238000	31998000	32426557.7211394
14695	32403000	32835000	31875000	33075000	32235000	31995000	32425056.9715142
14696	32400000	32832000	31872000	33072000	32232000	31992000	32423556.2218891
14697	32397000	32829000	31869000	33069000	32229000	31989000	32422055.4722639
14698	32394000	32826000	31866000	33066000	32226000	31986000	32420554.7226387
14699	32415000	32823000	31863000	33063000	32223000	32103000	32419053.9730135
14700	32412000	32820000	31860000	33060000	32220000	32100000	32417553.2233883
14701	32433000	32817000	31857000	33057000	32217000	32217000	32416052.4737631
14702	32430000	32814000	31854000	33054000	32214000	32214000	32414551.7241379
14703	32427000	32811000	31851000	33051000	32211000	32211000	32413050.9745127
14704	32424000	32808000	31848000	33048000	32208000	32208000	32411550.2248876
14705	32445000	32925000	31845000	33045000	32205000	32205000	32410049.4752624
14706	32442000	32922000	31842000	33042000	32202000	32202000	32408548.7256372
14707	32439000	32919000	31839000	33039000	32199000	32199000	32407047.976012
14708	32436000	32916000	31836000	33036000	32196000	32196000	32405547.2263868
14709	32433000	32913000	31833000	33033000	32193000	32193000	32404046.4767616
14710	32430000	32910000	31830000	33030000	32190000	32190000	32402545.7271364
14711	32427000	32907000	31827000	33027000	32187000	32187000	32401044.9775112
14712	32424000	32904000	31824000	33024000	32184000	32184000	32399544.2278861
14713	32421000	32901000	31821000	33021000	32181000	32181000	32398043.4782609
14714	32418000	32898000	31818000	33018000	32178000	32178000	32396542.7286357
14715	32415000	32895000	31815000	33015000	32175000	32175000	32395041.9790105
14716	32412000	32892000	31812000	33012000	32172000	32172000	32393541.2293853
14717	32409000	32889000	31809000	33009000	32169000	32169000	32392040.4797601
14718	32406000	32886000	31806000	33006000	32166000	32166000	32390551.7241379
14719	32403000	32883000	31803000	33003000	32163000	32163000	32389062.9685157
14720	32400000	32880000	31800000	3.3e+07	32160000	32160000	32387574.2128936
14721	32397000	32877000	31797000	32997000	32157000	32157000	32386085.4572714
14722	32394000	32874000	31794000	32994000	32154000	32154000	32384596.7016492
14723	32391000	32871000	31791000	32991000	32151000	32151000	32383107.946027
14724	32388000	32868000	31788000	32988000	32148000	32148000	32381619.1904048
14725	32385000	32865000	31785000	32985000	32145000	32145000	32380130.4347826
14726	32382000	32862000	31782000	32982000	32142000	32142000	32378641.6791604
14727	32379000	32859000	31779000	32979000	32139000	32139000	32377152.9235382
14728	32376000	32856000	31776000	32976000	32136000	32136000	32375664.167916
14729	32373000	32853000	31773000	32973000	32133000	32133000	32374175.4122939
14730	32370000	32850000	31770000	32970000	32130000	32130000	32372686.6566717
14731	32367000	32847000	31767000	32967000	32127000	32127000	32371197.9010495
14732	32364000	32844000	31764000	32964000	32124000	32124000	32369709.1454273
14733	32361000	32841000	31761000	32961000	32121000	32121000	32368232.3838081
14734	32358000	32838000	31758000	32958000	32118000	32118000	32366755.6221889
14735	32355000	32835000	31755000	32955000	32115000	32115000	32365278.8605697
14736	32376000	32832000	31752000	33072000	32112000	32112000	32363802.0989505
14737	32373000	32829000	31749000	33069000	32109000	32109000	32362325.3373313
14738	32370000	32826000	31746000	33066000	32106000	32106000	32360848.5757121
14739	32367000	32823000	31743000	33063000	32103000	32103000	32359371.814093
14740	32364000	32820000	31740000	33060000	32100000	32100000	32357895.0524738
14741	32361000	32817000	31737000	33057000	32097000	32097000	32356418.2908546
14742	32358000	32814000	31734000	33054000	32094000	32094000	32354941.5292354
14743	32355000	32811000	31731000	33051000	32091000	32091000	32353464.7676162
14744	32352000	32808000	31728000	33048000	32088000	32088000	32351988.005997
14745	32349000	32805000	31725000	33045000	32085000	32085000	32350511.2443778
14746	32346000	32802000	31722000	33042000	32082000	32082000	32349034.4827586
14747	32343000	32799000	31719000	33039000	32079000	32079000	32347557.7211394
14748	32340000	32796000	31716000	33036000	32076000	32076000	32346080.9595202
14749	32337000	32793000	31713000	33033000	32073000	32073000	32344604.1979011
14750	32334000	32790000	31710000	33030000	32070000	32070000	32343127.4362819
14751	32331000	32787000	31707000	33027000	32067000	32067000	32341650.6746627
14752	32328000	32784000	31704000	33024000	32064000	32064000	32340173.9130435
14753	32325000	32781000	31701000	33021000	32061000	32061000	32338697.1514243
14754	32322000	32778000	31698000	33018000	32058000	32058000	32337220.3898051
14755	32319000	32775000	31695000	33015000	32055000	32055000	32335731.6341829
14756	32316000	32772000	31692000	33012000	32052000	32052000	32334242.8785607
14757	32313000	32769000	31689000	33009000	32049000	32049000	32332754.1229385
14758	32310000	32766000	31686000	33006000	32046000	32046000	32331265.3673163
14759	32307000	32763000	31683000	33003000	32043000	32043000	32329764.6176912
14760	32304000	32760000	31680000	3.3e+07	32040000	32040000	32328275.862069
14761	32301000	32757000	31677000	32997000	32037000	32037000	32326775.1124438
14762	32298000	32754000	31674000	32994000	32034000	32034000	32325274.3628186
14763	32295000	32751000	31671000	32991000	32031000	32031000	32323749.6251874
14764	32292000	32748000	31668000	32988000	32028000	32028000	32322224.8875562
14765	32313000	32745000	31665000	33105000	32025000	32025000	32320700.149925
14766	32310000	32742000	31662000	33102000	32022000	32022000	32319175.4122939
14767	32307000	32739000	31659000	33099000	32019000	32019000	32317650.6746627
14768	32304000	32736000	31656000	33096000	32016000	32016000	32316125.9370315
14769	32301000	32733000	31653000	33093000	32013000	32013000	32314601.1994003
14770	32298000	32730000	31650000	33090000	32010000	32010000	32313076.4617691
14771	32295000	32727000	31647000	33087000	32007000	32007000	32311551.7241379
14772	32292000	32724000	31644000	33084000	32004000	32004000	32310026.9865067
14773	32289000	32721000	31641000	33081000	32001000	32001000	32308502.2488756
14774	32286000	32718000	31638000	33078000	31998000	31998000	32306989.5052474
14775	32283000	32715000	31635000	33075000	31995000	31995000	32305476.7616192
14776	32280000	32712000	31632000	33072000	31992000	31992000	32303964.017991
14777	32277000	32709000	31629000	33069000	31989000	31989000	32302439.2803598
14778	32274000	32706000	31626000	33066000	31986000	31986000	32300914.5427286
14779	32271000	32703000	31623000	33063000	31983000	31983000	32299389.8050974
14780	32268000	32700000	31620000	33060000	31980000	31980000	32297865.0674663
14781	32265000	32697000	31617000	33057000	31977000	31977000	32296340.3298351
14782	32262000	32694000	31614000	33054000	31974000	31974000	32294815.5922039
14783	32259000	32691000	31611000	33051000	31971000	31971000	32293302.8485757
14784	32256000	32688000	31608000	33048000	31968000	31968000	32291790.1049475
14785	32253000	32685000	31605000	33045000	31965000	31965000	32290277.3613193
14786	32250000	32682000	31602000	33042000	31962000	31962000	32288764.6176912
14787	32247000	32679000	31599000	33039000	31959000	31959000	32287263.868066
14788	32244000	32676000	31596000	33036000	31956000	31956000	32285763.1184408
14789	32241000	32673000	31593000	33033000	31953000	31953000	32284262.3688156
14790	32238000	32670000	31590000	33030000	31950000	31950000	32282761.6191904
14791	32235000	32667000	31587000	33027000	31947000	31947000	32281248.8755622
14792	32232000	32664000	31584000	33024000	31944000	31944000	32279736.131934
14793	32229000	32661000	31581000	33021000	31941000	31941000	32278223.3883058
14794	32226000	32658000	31578000	33018000	31938000	31938000	32276686.6566717
14795	32223000	32655000	31575000	33015000	31935000	31935000	32275149.9250375
14796	32220000	32652000	31572000	33012000	31932000	31932000	32273613.1934033
14797	32217000	32649000	31569000	33009000	31929000	31929000	32272076.4617691
14798	32214000	32646000	31566000	33006000	31926000	31926000	32270539.7301349
14799	32211000	32643000	31563000	33003000	31923000	31923000	32269002.9985007
14800	32208000	32640000	31560000	3.3e+07	31920000	31920000	32267466.2668666
14801	32205000	32637000	31557000	32997000	31917000	31917000	32265929.5352324
14802	32202000	32634000	31554000	32994000	31914000	31914000	32264392.8035982
14803	32199000	32631000	31551000	32991000	31911000	31911000	32262856.071964
14804	32196000	32628000	31548000	32988000	31908000	31908000	32261319.3403298
14805	32217000	32625000	31665000	32985000	31905000	31905000	32259782.6086957
14806	32214000	32622000	31662000	32982000	31902000	31902000	32258245.8770615
14807	32211000	32619000	31659000	32979000	31899000	31899000	32256709.1454273
14808	32208000	32616000	31656000	32976000	31896000	31896000	32255172.4137931
14809	32205000	32613000	31653000	32973000	31893000	31893000	32253635.6821589
14810	32202000	32610000	31650000	32970000	31890000	31890000	32252098.9505247
14811	32199000	32607000	31647000	32967000	31887000	31887000	32250562.2188906
14812	32196000	32604000	31644000	32964000	31884000	31884000	32249025.4872564
14813	32217000	32601000	31641000	32961000	32001000	31881000	32247488.7556222
14814	32214000	32598000	31638000	32958000	31998000	31878000	32245952.023988
14815	32211000	32595000	31635000	32955000	31995000	31875000	32244415.2923538
14816	32208000	32592000	31632000	32952000	31992000	31872000	32242878.5607196
14817	32205000	32589000	31629000	32949000	31989000	31869000	32241341.8290855
14818	32202000	32586000	31626000	32946000	31986000	31866000	32239805.0974513
14819	32199000	32583000	31623000	32943000	31983000	31863000	32238268.3658171
14820	32196000	32580000	31620000	32940000	31980000	31860000	32236719.6401799
14821	32193000	32577000	31617000	32937000	31977000	31857000	32235170.9145427
14822	32190000	32574000	31614000	32934000	31974000	31854000	32233610.1949026
14823	32187000	32571000	31611000	32931000	31971000	31851000	32232049.4752624
14824	32184000	32568000	31608000	32928000	31968000	31848000	32230488.7556222
14825	32181000	32565000	31605000	32925000	31965000	31845000	32228916.041979
14826	32202000	32682000	31602000	32922000	31962000	31842000	32227343.3283358
14827	32199000	32679000	31599000	32919000	31959000	31839000	32225782.6086957
14828	32196000	32676000	31596000	32916000	31956000	31836000	32224221.8890555
14829	32193000	32673000	31593000	32913000	31953000	31833000	32222649.1754123
14830	32190000	32670000	31590000	32910000	31950000	31830000	32221076.4617691
14831	32187000	32667000	31587000	32907000	31947000	31827000	32219503.7481259
14832	32208000	32664000	31584000	32904000	32064000	31824000	32217931.0344828
14833	32205000	32661000	31581000	32901000	32061000	31821000	32216358.3208396
14834	32202000	32658000	31578000	32898000	32058000	31818000	32214785.6071964
14835	32199000	32655000	31575000	32895000	32055000	31815000	32213224.8875562
14836	32196000	32652000	31572000	32892000	32052000	31812000	32211664.167916
14837	32217000	32649000	31569000	32889000	32049000	31929000	32210103.4482759
14838	32214000	32646000	31566000	32886000	32046000	31926000	32208542.7286357
14839	32211000	32643000	31563000	32883000	32043000	31923000	32206982.0089955
14840	32208000	32640000	31560000	32880000	32040000	31920000	32205421.2893553
14841	32205000	32637000	31557000	32877000	32037000	31917000	32203860.5697151
14842	32202000	32634000	31554000	32874000	32034000	31914000	32202299.850075
14843	32199000	32631000	31551000	32871000	32031000	31911000	32200739.1304348
14844	32196000	32628000	31548000	32868000	32028000	31908000	32199178.4107946
14845	32193000	32625000	31545000	32865000	32025000	31905000	32197605.6971514
14846	32190000	32622000	31542000	32862000	32022000	31902000	32196032.9835082
14847	32187000	32619000	31539000	32859000	32019000	31899000	32194460.2698651
14848	32184000	32616000	31536000	32856000	32016000	31896000	32192887.5562219
14849	32181000	32613000	31533000	32853000	32013000	31893000	32191314.8425787
14850	32178000	32610000	31530000	32850000	32010000	31890000	32189742.1289355
14851	32175000	32607000	31527000	32847000	32007000	31887000	32188181.4092954
14852	32172000	32604000	31524000	32844000	32004000	31884000	32186620.6896552
14853	32169000	32601000	31521000	32841000	32001000	31881000	32185059.970015
14854	32190000	32598000	31518000	32838000	31998000	31998000	32183499.2503748
14855	32187000	32595000	31515000	32835000	31995000	31995000	32181938.5307346
14856	32184000	32592000	31512000	32832000	31992000	31992000	32180365.8170915
14857	32181000	32589000	31509000	32829000	31989000	31989000	32178793.1034483
14858	32178000	32586000	31506000	32826000	31986000	31986000	32177220.3898051
14859	32175000	32583000	31503000	32823000	31983000	31983000	32175647.6761619
14860	32172000	32580000	31500000	32820000	31980000	31980000	32174074.9625187
14861	32169000	32577000	31497000	32817000	31977000	31977000	32172502.2488756
14862	32166000	32574000	31494000	32814000	31974000	31974000	32170929.5352324
14863	32163000	32571000	31491000	32811000	31971000	31971000	32169356.8215892
14864	32160000	32568000	31488000	32808000	31968000	31968000	32167784.107946
14865	32157000	32565000	31485000	32805000	31965000	31965000	32166211.3943028
14866	32154000	32562000	31482000	32802000	31962000	31962000	32164638.6806597
14867	32151000	32559000	31479000	32799000	31959000	31959000	32163065.9670165
14868	32148000	32556000	31476000	32796000	31956000	31956000	32161493.2533733
14869	32145000	32553000	31473000	32793000	31953000	31953000	32159920.5397301
14870	32142000	32550000	31470000	32790000	31950000	31950000	32158347.826087
14871	32139000	32547000	31467000	32787000	31947000	31947000	32156763.1184408
14872	32136000	32544000	31464000	32784000	31944000	31944000	32155178.4107946
14873	32133000	32541000	31461000	32781000	31941000	31941000	32153593.7031484
14874	32130000	32538000	31458000	32778000	31938000	31938000	32152008.9955023
14875	32127000	32535000	31455000	32775000	31935000	31935000	32150424.2878561
14876	32124000	32532000	31452000	32772000	31932000	31932000	32148839.5802099
14877	32121000	32529000	31449000	32769000	31929000	31929000	32147254.8725637
14878	32118000	32526000	31446000	32766000	31926000	31926000	32145670.1649175
14879	32115000	32523000	31443000	32763000	31923000	31923000	32144085.4572714
14880	32112000	32520000	31440000	32760000	31920000	31920000	32142500.7496252
14881	32109000	32517000	31437000	32757000	31917000	31917000	32140916.041979
14882	32106000	32514000	31434000	32754000	31914000	31914000	32139331.3343328
14883	32103000	32511000	31431000	32751000	31911000	31911000	32137746.6266867
14884	32100000	32508000	31428000	32748000	31908000	31908000	32136161.9190405
14885	32097000	32505000	31425000	32745000	31905000	31905000	32134577.2113943
14886	32094000	32502000	31422000	32742000	31902000	31902000	32132992.5037481
14887	32091000	32499000	31419000	32739000	31899000	31899000	32131407.7961019
14888	32088000	32496000	31416000	32736000	31896000	31896000	32129823.0884558
14889	32085000	32493000	31413000	32733000	31893000	31893000	32128238.3808096
14890	32082000	32490000	31410000	32730000	31890000	31890000	32126653.6731634
14891	32079000	32487000	31407000	32727000	31887000	31887000	32125068.9655172
14892	32076000	32484000	31404000	32724000	31884000	31884000	32123484.2578711
14893	32073000	32481000	31401000	32721000	31881000	31881000	32121899.5502249
14894	32070000	32478000	31398000	32718000	31878000	31878000	32120314.8425787
14895	32067000	32475000	31395000	32715000	31875000	31875000	32118730.1349325
14896	32064000	32472000	31392000	32712000	31872000	31872000	32117145.4272864
14897	32061000	32469000	31389000	32709000	31869000	31869000	32115560.7196402
14898	32058000	32466000	31386000	32706000	31866000	31866000	32113976.011994
14899	32055000	32463000	31383000	32703000	31863000	31863000	32112391.3043478
14900	32052000	32460000	31380000	32700000	31860000	31860000	32110794.6026986
14901	32049000	32457000	31377000	32697000	31857000	31857000	32109185.9070465
14902	32046000	32454000	31374000	32694000	31854000	31854000	32107577.2113943
14903	32043000	32451000	31371000	32691000	31851000	31851000	32105968.5157421
14904	32040000	32448000	31368000	32688000	31848000	31848000	32104359.82009
14905	32061000	32445000	31485000	32685000	31845000	31845000	32102751.1244378
14906	32058000	32442000	31482000	32682000	31842000	31842000	32101142.4287856
14907	32055000	32439000	31479000	32679000	31839000	31839000	32099533.7331334
14908	32076000	32436000	31476000	32796000	31836000	31836000	32097925.0374813
14909	32073000	32433000	31473000	32793000	31833000	31833000	32096328.3358321
14910	32070000	32430000	31470000	32790000	31830000	31830000	32094731.6341829
14911	32067000	32427000	31467000	32787000	31827000	31827000	32093134.9325337
14912	32064000	32424000	31464000	32784000	31824000	31824000	32091538.2308846
14913	32061000	32421000	31461000	32781000	31821000	31821000	32089941.5292354
14914	32058000	32418000	31458000	32778000	31818000	31818000	32088344.8275862
14915	32055000	32415000	31455000	32775000	31815000	31815000	32086736.131934
14916	32052000	32412000	31452000	32772000	31812000	31812000	32085127.4362819
14917	32049000	32409000	31449000	32769000	31809000	31809000	32083518.7406297
14918	32046000	32406000	31446000	32766000	31806000	31806000	32081910.0449775
14919	32043000	32403000	31443000	32763000	31803000	31803000	32080289.3553223
14920	32040000	32400000	31440000	32760000	31800000	31800000	32078680.6596702
14921	32037000	32397000	31437000	32757000	31797000	31797000	32077071.964018
14922	32034000	32394000	31434000	32754000	31794000	31794000	32075463.2683658
14923	32031000	32391000	31431000	32751000	31791000	31791000	32073854.5727136
14924	32028000	32388000	31428000	32748000	31788000	31788000	32072257.8710645
14925	32025000	32385000	31425000	32745000	31785000	31785000	32070661.1694153
14926	32022000	32382000	31422000	32742000	31782000	31782000	32069064.4677661
14927	32019000	32379000	31419000	32739000	31779000	31779000	32067467.7661169
14928	32016000	32376000	31416000	32736000	31776000	31776000	32065871.0644678
14929	32013000	32373000	31413000	32733000	31773000	31773000	32064274.3628186
14930	32010000	32370000	31410000	32730000	31770000	31770000	32062677.6611694
14931	32007000	32367000	31407000	32727000	31767000	31767000	32061080.9595202
14932	32004000	32364000	31404000	32724000	31764000	31764000	32059484.2578711
14933	32001000	32361000	31401000	32721000	31761000	31761000	32057887.5562219
14934	31998000	32358000	31398000	32718000	31758000	31758000	32056278.8605697
14935	31995000	32355000	31395000	32715000	31755000	31755000	32054670.1649175
14936	31992000	32352000	31392000	32712000	31752000	31752000	32053061.4692654
14937	31989000	32349000	31389000	32709000	31749000	31749000	32051452.7736132
14938	31986000	32346000	31386000	32706000	31746000	31746000	32049844.077961
14939	31983000	32343000	31383000	32703000	31743000	31743000	32048235.3823088
14940	31980000	32340000	31380000	32700000	31740000	31740000	32046626.6866567
14941	31977000	32337000	31377000	32697000	31737000	31737000	32045017.9910045
14942	31974000	32334000	31374000	32694000	31734000	31734000	32043409.2953523
14943	31971000	32331000	31371000	32691000	31731000	31731000	32041800.5997002
14944	31968000	32328000	31368000	32688000	31728000	31728000	32040191.904048
14945	31965000	32325000	31365000	32685000	31725000	31725000	32038583.2083958
14946	31962000	32322000	31362000	32682000	31722000	31722000	32036974.5127436
14947	31959000	32319000	31359000	32679000	31719000	31719000	32035365.8170915
14948	31956000	32316000	31356000	32676000	31716000	31716000	32033757.1214393
14949	31953000	32313000	31353000	32673000	31713000	31713000	32032148.4257871
14950	31950000	32310000	31350000	32670000	31710000	31710000	32030539.7301349
14951	31947000	32307000	31347000	32667000	31707000	31707000	32028931.0344828
14952	31944000	32304000	31344000	32664000	31704000	31704000	32027322.3388306
14953	31941000	32301000	31341000	32661000	31701000	31701000	32025713.6431784
14954	31938000	32298000	31338000	32658000	31698000	31698000	32024104.9475262
14955	31935000	32295000	31335000	32655000	31695000	31695000	32022496.2518741
14956	31932000	32292000	31332000	32652000	31692000	31692000	32020875.5622189
14957	31929000	32289000	31329000	32649000	31689000	31689000	32019254.8725637
14958	31926000	32286000	31326000	32646000	31686000	31686000	32017622.1889055
14959	31923000	32283000	31323000	32643000	31683000	31683000	32015977.5112444
14960	31920000	32280000	31320000	32640000	31680000	31680000	32014332.8335832
14961	31917000	32277000	31317000	32637000	31677000	31677000	32012676.161919
14962	31938000	32274000	31434000	32634000	31674000	31674000	32011031.4842579
14963	31935000	32271000	31431000	32631000	31671000	31671000	32009386.8065967
14964	31932000	32268000	31428000	32628000	31668000	31668000	32007742.1289355
14965	31953000	32265000	31425000	32745000	31665000	31665000	32006097.4512744
14966	31950000	32262000	31422000	32742000	31662000	31662000	32004452.7736132
14967	31947000	32259000	31419000	32739000	31659000	31659000	32002808.095952
14968	31944000	32256000	31416000	32736000	31656000	31656000	32001163.4182909
14969	31941000	32253000	31413000	32733000	31653000	31653000	31999518.7406297
14970	31962000	32250000	31410000	32850000	31650000	31650000	31997874.0629685
14971	31959000	32247000	31407000	32847000	31647000	31647000	31996229.3853073
14972	31956000	32244000	31404000	32844000	31644000	31644000	31994584.7076462
14973	31953000	32241000	31401000	32841000	31641000	31641000	31992940.029985
14974	31950000	32238000	31398000	32838000	31638000	31638000	31991295.3523238
14975	31947000	32235000	31395000	32835000	31635000	31635000	31989650.6746627
14976	31944000	32232000	31392000	32832000	31632000	31632000	31988005.9970015
14977	31941000	32229000	31389000	32829000	31629000	31629000	31986361.3193403
14978	31938000	32226000	31386000	32826000	31626000	31626000	31984716.6416792
14979	31935000	32223000	31383000	32823000	31623000	31623000	31983071.964018
14980	31932000	32220000	31380000	32820000	31620000	31620000	31981415.2923538
14981	31929000	32217000	31377000	32817000	31617000	31617000	31979758.6206897
