envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
18967	24483000	24219000	24699000	24699000	24819000	23979000	24523803.5982009
18968	24480000	24216000	24696000	24696000	24816000	23976000	24522314.8425787
18969	24477000	24213000	24693000	24693000	24813000	23973000	24520826.0869565
18970	24474000	24210000	24690000	24690000	24810000	23970000	24519337.3313343
18971	24471000	24207000	24687000	24687000	24807000	23967000	24517848.5757121
18972	24468000	24204000	24684000	24684000	24804000	23964000	24516359.82009
18973	24465000	24201000	24681000	24681000	24801000	23961000	24514871.0644678
18974	24462000	24198000	24678000	24678000	24798000	23958000	24513382.3088456
18975	24459000	24195000	24675000	24675000	24795000	23955000	24511893.5532234
18976	24456000	24192000	24672000	24672000	24792000	23952000	24510404.7976012
18977	24453000	24189000	24669000	24669000	24789000	23949000	24508916.041979
18978	24450000	24186000	24666000	24666000	24786000	23946000	24507427.2863568
18979	24447000	24183000	24663000	24663000	24783000	23943000	24505938.5307346
18980	24444000	24180000	24660000	24660000	24780000	23940000	24504449.7751124
18981	24441000	24177000	24657000	24657000	24777000	23937000	24502961.0194903
18982	24438000	24174000	24654000	24654000	24774000	23934000	24501472.2638681
18983	24459000	24291000	24651000	24651000	24771000	23931000	24499995.5022489
18984	24456000	24288000	24648000	24648000	24768000	23928000	24498518.7406297
18985	24477000	24405000	24645000	24645000	24765000	23925000	24497041.9790105
18986	24474000	24402000	24642000	24642000	24762000	23922000	24495577.2113943
18987	24471000	24399000	24639000	24639000	24759000	23919000	24494112.4437781
18988	24468000	24396000	24636000	24636000	24756000	23916000	24492647.6761619
18989	24465000	24393000	24633000	24633000	24753000	23913000	24491182.9085457
18990	24462000	24390000	24630000	24630000	24750000	23910000	24489718.1409295
18991	24459000	24387000	24627000	24627000	24747000	23907000	24488253.3733133
18992	24456000	24384000	24624000	24624000	24744000	23904000	24486788.6056972
18993	24453000	24381000	24621000	24621000	24741000	23901000	24485311.844078
18994	24450000	24378000	24618000	24618000	24738000	23898000	24483835.0824588
18995	24447000	24375000	24615000	24615000	24735000	23895000	24482358.3208396
18996	24444000	24372000	24612000	24612000	24732000	23892000	24480893.5532234
18997	24441000	24369000	24609000	24609000	24729000	23889000	24479428.7856072
18998	24438000	24366000	24606000	24606000	24726000	23886000	24477964.017991
18999	24435000	24363000	24603000	24603000	24723000	23883000	24476499.2503748
19000	24456000	24480000	24600000	24600000	24720000	23880000	24475034.4827586
19001	24453000	24477000	24597000	24597000	24717000	23877000	
19002	24450000	24474000	24594000	24594000	24714000	23874000	
19003	24447000	24471000	24591000	24591000	24711000	23871000	
19004	24444000	24468000	24588000	24588000	24708000	23868000	
19005	24441000	24465000	24585000	24585000	24705000	23865000	
19006	24438000	24462000	24582000	24582000	24702000	23862000	
19007	24459000	24459000	24579000	24579000	24699000	23979000	
19008	24456000	24456000	24576000	24576000	24696000	23976000	
19009	24453000	24453000	24573000	24573000	24693000	23973000	
19010	24450000	24450000	24570000	24570000	24690000	23970000	
19011	24447000	24447000	24567000	24567000	24687000	23967000	
19012	24444000	24444000	24564000	24564000	24684000	23964000	
19013	24441000	24441000	24561000	24561000	24681000	23961000	
19014	24438000	24438000	24558000	24558000	24678000	23958000	
19015	24435000	24435000	24555000	24555000	24675000	23955000	
19016	24432000	24432000	24552000	24552000	24672000	23952000	
19017	24429000	24429000	24549000	24549000	24669000	23949000	
19018	24426000	24426000	24546000	24546000	24666000	23946000	
19019	24423000	24423000	24543000	24543000	24663000	23943000	
19020	24420000	24420000	24540000	24540000	24660000	23940000	
19021	24417000	24417000	24537000	24537000	24657000	23937000	
19022	24414000	24414000	24534000	24534000	24654000	23934000	
19023	24411000	24411000	24531000	24531000	24651000	23931000	
19024	24408000	24408000	24528000	24528000	24648000	23928000	
19025	24429000	24405000	24645000	24525000	24645000	23925000	
19026	24426000	24402000	24642000	24522000	24642000	23922000	
19027	24423000	24399000	24639000	24519000	24639000	23919000	
19028	24420000	24396000	24636000	24516000	24636000	23916000	
19029	24417000	24393000	24633000	24513000	24633000	23913000	
19030	24414000	24390000	24630000	24510000	24630000	23910000	
19031	24411000	24387000	24627000	24507000	24627000	23907000	
19032	24408000	24384000	24624000	24504000	24624000	23904000	
19033	24405000	24381000	24621000	24501000	24621000	23901000	
19034	24402000	24378000	24618000	24498000	24618000	23898000	
19035	24399000	24375000	24615000	24495000	24615000	23895000	
19036	24396000	24372000	24612000	24492000	24612000	23892000	
19037	24393000	24369000	24609000	24489000	24609000	23889000	
19038	24390000	24366000	24606000	24486000	24606000	23886000	
19039	24387000	24363000	24603000	24483000	24603000	23883000	
19040	24384000	24360000	24600000	24480000	24600000	23880000	
19041	24381000	24357000	24597000	24477000	24597000	23877000	
19042	24378000	24354000	24594000	24474000	24594000	23874000	
19043	24375000	24351000	24591000	24471000	24591000	23871000	
19044	24372000	24348000	24588000	24468000	24588000	23868000	
19045	24369000	24345000	24585000	24465000	24585000	23865000	
19046	24366000	24342000	24582000	24462000	24582000	23862000	
19047	24363000	24339000	24579000	24459000	24579000	23859000	
19048	24360000	24336000	24576000	24456000	24576000	23856000	
19049	24357000	24333000	24573000	24453000	24573000	23853000	
19050	24354000	24330000	24570000	24450000	24570000	23850000	
19051	24351000	24327000	24567000	24447000	24567000	23847000	
19052	24348000	24324000	24564000	24444000	24564000	23844000	
19053	24345000	24321000	24561000	24441000	24561000	23841000	
19054	24342000	24318000	24558000	24438000	24558000	23838000	
19055	24339000	24315000	24555000	24435000	24555000	23835000	
19056	24360000	24312000	24552000	24432000	24672000	23832000	
19057	24357000	24309000	24549000	24429000	24669000	23829000	
19058	24354000	24306000	24546000	24426000	24666000	23826000	
19059	24351000	24303000	24543000	24423000	24663000	23823000	
19060	24348000	24300000	24540000	24420000	24660000	23820000	
19061	24345000	24297000	24537000	24417000	24657000	23817000	
19062	24342000	24294000	24534000	24414000	24654000	23814000	
19063	24339000	24291000	24531000	24411000	24651000	23811000	
19064	24336000	24288000	24528000	24408000	24648000	23808000	
19065	24357000	24285000	24525000	24525000	24645000	23805000	
19066	24354000	24282000	24522000	24522000	24642000	23802000	
19067	24351000	24279000	24519000	24519000	24639000	23799000	
19068	24348000	24276000	24516000	24516000	24636000	23796000	
19069	24345000	24273000	24513000	24513000	24633000	23793000	
19070	24342000	24270000	24510000	24510000	24630000	23790000	
19071	24339000	24267000	24507000	24507000	24627000	23787000	
19072	24336000	24264000	24504000	24504000	24624000	23784000	
19073	24357000	24261000	24501000	24501000	24741000	23781000	
19074	24354000	24258000	24498000	24498000	24738000	23778000	
19075	24351000	24255000	24495000	24495000	24735000	23775000	
19076	24348000	24252000	24492000	24492000	24732000	23772000	
19077	24345000	24249000	24489000	24489000	24729000	23769000	
19078	24366000	24246000	24606000	24486000	24726000	23766000	
19079	24387000	24243000	24603000	24483000	24843000	23763000	
19080	24384000	24240000	24600000	24480000	24840000	23760000	
19081	24381000	24237000	24597000	24477000	24837000	23757000	
19082	24378000	24234000	24594000	24474000	24834000	23754000	
19083	24375000	24231000	24591000	24471000	24831000	23751000	
19084	24372000	24228000	24588000	24468000	24828000	23748000	
19085	24369000	24225000	24585000	24465000	24825000	23745000	
19086	24366000	24222000	24582000	24462000	24822000	23742000	
19087	24363000	24219000	24579000	24459000	24819000	23739000	
19088	24360000	24216000	24576000	24456000	24816000	23736000	
19089	24357000	24213000	24573000	24453000	24813000	23733000	
19090	24354000	24210000	24570000	24450000	24810000	23730000	
19091	24351000	24207000	24567000	24447000	24807000	23727000	
19092	24348000	24204000	24564000	24444000	24804000	23724000	
19093	24345000	24201000	24561000	24441000	24801000	23721000	
19094	24342000	24198000	24558000	24438000	24798000	23718000	
19095	24339000	24195000	24555000	24435000	24795000	23715000	
19096	24336000	24192000	24552000	24432000	24792000	23712000	
19097	24357000	24189000	24669000	24429000	24789000	23709000	
19098	24354000	24186000	24666000	24426000	24786000	23706000	
19099	24351000	24183000	24663000	24423000	24783000	23703000	
19100	24372000	24180000	24660000	24420000	24900000	23700000	
19101	24369000	24177000	24657000	24417000	24897000	23697000	
19102	24366000	24174000	24654000	24414000	24894000	23694000	
19103	24363000	24171000	24651000	24411000	24891000	23691000	
19104	24360000	24168000	24648000	24408000	24888000	23688000	
19105	24357000	24165000	24645000	24405000	24885000	23685000	
19106	24354000	24162000	24642000	24402000	24882000	23682000	
19107	24375000	24279000	24639000	24399000	24879000	23679000	
19108	24372000	24276000	24636000	24396000	24876000	23676000	
19109	24369000	24273000	24633000	24393000	24873000	23673000	
19110	24366000	24270000	24630000	24390000	24870000	23670000	
19111	24363000	24267000	24627000	24387000	24867000	23667000	
19112	24360000	24264000	24624000	24384000	24864000	23664000	
19113	24357000	24261000	24621000	24381000	24861000	23661000	
19114	24354000	24258000	24618000	24378000	24858000	23658000	
19115	24351000	24255000	24615000	24375000	24855000	23655000	
19116	24348000	24252000	24612000	24372000	24852000	23652000	
19117	24345000	24249000	24609000	24369000	24849000	23649000	
19118	24342000	24246000	24606000	24366000	24846000	23646000	
19119	24339000	24243000	24603000	24363000	24843000	23643000	
19120	24336000	24240000	24600000	24360000	24840000	23640000	
19121	24333000	24237000	24597000	24357000	24837000	23637000	
19122	24330000	24234000	24594000	24354000	24834000	23634000	
19123	24327000	24231000	24591000	24351000	24831000	23631000	
19124	24324000	24228000	24588000	24348000	24828000	23628000	
19125	24321000	24225000	24585000	24345000	24825000	23625000	
19126	24318000	24222000	24582000	24342000	24822000	23622000	
19127	24315000	24219000	24579000	24339000	24819000	23619000	
19128	24312000	24216000	24576000	24336000	24816000	23616000	
19129	24309000	24213000	24573000	24333000	24813000	23613000	
19130	24306000	24210000	24570000	24330000	24810000	23610000	
19131	24303000	24207000	24567000	24327000	24807000	23607000	
19132	24300000	24204000	24564000	24324000	24804000	23604000	
19133	24297000	24201000	24561000	24321000	24801000	23601000	
19134	24294000	24198000	24558000	24318000	24798000	23598000	
19135	24291000	24195000	24555000	24315000	24795000	23595000	
19136	24288000	24192000	24552000	24312000	24792000	23592000	
19137	24285000	24189000	24549000	24309000	24789000	23589000	
19138	24282000	24186000	24546000	24306000	24786000	23586000	
19139	24279000	24183000	24543000	24303000	24783000	23583000	
19140	24276000	24180000	24540000	24300000	24780000	23580000	
19141	24273000	24177000	24537000	24297000	24777000	23577000	
19142	24270000	24174000	24534000	24294000	24774000	23574000	
19143	24267000	24171000	24531000	24291000	24771000	23571000	
19144	24264000	24168000	24528000	24288000	24768000	23568000	
19145	24261000	24165000	24525000	24285000	24765000	23565000	
19146	24258000	24162000	24522000	24282000	24762000	23562000	
19147	24255000	24159000	24519000	24279000	24759000	23559000	
19148	24252000	24156000	24516000	24276000	24756000	23556000	
19149	24249000	24153000	24513000	24273000	24753000	23553000	
19150	24246000	24150000	24510000	24270000	24750000	23550000	
19151	24267000	24147000	24507000	24267000	24747000	23667000	
19152	24264000	24144000	24504000	24264000	24744000	23664000	
19153	24261000	24141000	24501000	24261000	24741000	23661000	
19154	24282000	24138000	24618000	24258000	24738000	23658000	
19155	24279000	24135000	24615000	24255000	24735000	23655000	
19156	24276000	24132000	24612000	24252000	24732000	23652000	
19157	24273000	24129000	24609000	24249000	24729000	23649000	
19158	24270000	24126000	24606000	24246000	24726000	23646000	
19159	24267000	24123000	24603000	24243000	24723000	23643000	
19160	24264000	24120000	24600000	24240000	24720000	23640000	
19161	24261000	24117000	24597000	24237000	24717000	23637000	
19162	24258000	24114000	24594000	24234000	24714000	23634000	
19163	24255000	24111000	24591000	24231000	24711000	23631000	
19164	24252000	24108000	24588000	24228000	24708000	23628000	
19165	24249000	24105000	24585000	24225000	24705000	23625000	
19166	24246000	24102000	24582000	24222000	24702000	23622000	
19167	24243000	24099000	24579000	24219000	24699000	23619000	
19168	24240000	24096000	24576000	24216000	24696000	23616000	
19169	24237000	24093000	24573000	24213000	24693000	23613000	
19170	24234000	24090000	24570000	24210000	24690000	23610000	
19171	24231000	24087000	24567000	24207000	24687000	23607000	
19172	24228000	24084000	24564000	24204000	24684000	23604000	
19173	24225000	24081000	24561000	24201000	24681000	23601000	
19174	24222000	24078000	24558000	24198000	24678000	23598000	
19175	24219000	24075000	24555000	24195000	24675000	23595000	
19176	24216000	24072000	24552000	24192000	24672000	23592000	
19177	24213000	24069000	24549000	24189000	24669000	23589000	
19178	24210000	24066000	24546000	24186000	24666000	23586000	
19179	24207000	24063000	24543000	24183000	24663000	23583000	
19180	24204000	24060000	24540000	24180000	24660000	23580000	
19181	24201000	24057000	24537000	24177000	24657000	23577000	
19182	24198000	24054000	24534000	24174000	24654000	23574000	
19183	24195000	24051000	24531000	24171000	24651000	23571000	
19184	24192000	24048000	24528000	24168000	24648000	23568000	
19185	24189000	24045000	24525000	24165000	24645000	23565000	
19186	24210000	24042000	24642000	24162000	24642000	23562000	
19187	24207000	24039000	24639000	24159000	24639000	23559000	
19188	24204000	24036000	24636000	24156000	24636000	23556000	
19189	24225000	24153000	24633000	24153000	24633000	23553000	
19190	24222000	24150000	24630000	24150000	24630000	23550000	
19191	24219000	24147000	24627000	24147000	24627000	23547000	
19192	24216000	24144000	24624000	24144000	24624000	23544000	
19193	24213000	24141000	24621000	24141000	24621000	23541000	
19194	24210000	24138000	24618000	24138000	24618000	23538000	
19195	24207000	24135000	24615000	24135000	24615000	23535000	
19196	24204000	24132000	24612000	24132000	24612000	23532000	
19197	24201000	24129000	24609000	24129000	24609000	23529000	
19198	24222000	24126000	24606000	24246000	24606000	23526000	
19199	24219000	24123000	24603000	24243000	24603000	23523000	
19200	24216000	24120000	24600000	24240000	24600000	23520000	
19201	24237000	24117000	24597000	24357000	24597000	23517000	
19202	24234000	24114000	24594000	24354000	24594000	23514000	
19203	24231000	24111000	24591000	24351000	24591000	23511000	
19204	24228000	24108000	24588000	24348000	24588000	23508000	
19205	24225000	24105000	24585000	24345000	24585000	23505000	
19206	24222000	24102000	24582000	24342000	24582000	23502000	
19207	24219000	24099000	24579000	24339000	24579000	23499000	
19208	24216000	24096000	24576000	24336000	24576000	23496000	
19209	24213000	24093000	24573000	24333000	24573000	23493000	
19210	24210000	24090000	24570000	24330000	24570000	23490000	
19211	24207000	24087000	24567000	24327000	24567000	23487000	
19212	24204000	24084000	24564000	24324000	24564000	23484000	
19213	24201000	24081000	24561000	24321000	24561000	23481000	
19214	24198000	24078000	24558000	24318000	24558000	23478000	
19215	24195000	24075000	24555000	24315000	24555000	23475000	
19216	24192000	24072000	24552000	24312000	24552000	23472000	
19217	24189000	24069000	24549000	24309000	24549000	23469000	
19218	24186000	24066000	24546000	24306000	24546000	23466000	
19219	24183000	24063000	24543000	24303000	24543000	23463000	
19220	24180000	24060000	24540000	24300000	24540000	23460000	
19221	24177000	24057000	24537000	24297000	24537000	23457000	
19222	24174000	24054000	24534000	24294000	24534000	23454000	
19223	24171000	24051000	24531000	24291000	24531000	23451000	
19224	24168000	24048000	24528000	24288000	24528000	23448000	
19225	24165000	24045000	24525000	24285000	24525000	23445000	
19226	24162000	24042000	24522000	24282000	24522000	23442000	
19227	24159000	24039000	24519000	24279000	24519000	23439000	
19228	24156000	24036000	24516000	24276000	24516000	23436000	
19229	24153000	24033000	24513000	24273000	24513000	23433000	
19230	24150000	24030000	24510000	24270000	24510000	23430000	
19231	24147000	24027000	24507000	24267000	24507000	23427000	
19232	24144000	24024000	24504000	24264000	24504000	23424000	
19233	24141000	24021000	24501000	24261000	24501000	23421000	
19234	24138000	24018000	24498000	24258000	24498000	23418000	
19235	24135000	24015000	24495000	24255000	24495000	23415000	
19236	24132000	24012000	24492000	24252000	24492000	23412000	
19237	24129000	24009000	24489000	24249000	24489000	23409000	
19238	24150000	24006000	24486000	24246000	24606000	23406000	
19239	24147000	24003000	24483000	24243000	24603000	23403000	
19240	24144000	2.4e+07	24480000	24240000	24600000	23400000	
19241	24141000	23997000	24477000	24237000	24597000	23397000	
19242	24138000	23994000	24474000	24234000	24594000	23394000	
19243	24135000	23991000	24471000	24231000	24591000	23391000	
19244	24132000	23988000	24468000	24228000	24588000	23388000	
19245	24129000	23985000	24465000	24225000	24585000	23385000	
19246	24126000	23982000	24462000	24222000	24582000	23382000	
19247	24123000	23979000	24459000	24219000	24579000	23379000	
19248	24120000	23976000	24456000	24216000	24576000	23376000	
19249	24117000	23973000	24453000	24213000	24573000	23373000	
19250	24114000	23970000	24450000	24210000	24570000	23370000	
19251	24111000	23967000	24447000	24207000	24567000	23367000	
19252	24108000	23964000	24444000	24204000	24564000	23364000	
19253	24105000	23961000	24441000	24201000	24561000	23361000	
19254	24102000	23958000	24438000	24198000	24558000	23358000	
19255	24099000	23955000	24435000	24195000	24555000	23355000	
19256	24144000	24072000	24432000	24192000	24672000	23352000	
19257	24141000	24069000	24429000	24189000	24669000	23349000	
19258	24138000	24066000	24426000	24186000	24666000	23346000	
19259	24135000	24063000	24423000	24183000	24663000	23343000	
19260	24132000	24060000	24420000	24180000	24660000	23340000	
19261	24129000	24057000	24417000	24177000	24657000	23337000	
19262	24126000	24054000	24414000	24174000	24654000	23334000	
19263	24123000	24051000	24411000	24171000	24651000	23331000	
19264	24120000	24048000	24408000	24168000	24648000	23328000	
19265	24117000	24045000	24405000	24165000	24645000	23325000	
19266	24114000	24042000	24402000	24162000	24642000	23322000	
19267	24111000	24039000	24399000	24159000	24639000	23319000	
19268	24108000	24036000	24396000	24156000	24636000	23316000	
19269	24105000	24033000	24393000	24153000	24633000	23313000	
19270	24102000	24030000	24390000	24150000	24630000	23310000	
19271	24099000	24027000	24387000	24147000	24627000	23307000	
19272	24096000	24024000	24384000	24144000	24624000	23304000	
19273	24093000	24021000	24381000	24141000	24621000	23301000	
19274	24090000	24018000	24378000	24138000	24618000	23298000	
19275	24087000	24015000	24375000	24135000	24615000	23295000	
19276	24084000	24012000	24372000	24132000	24612000	23292000	
19277	24081000	24009000	24369000	24129000	24609000	23289000	
19278	24078000	24006000	24366000	24126000	24606000	23286000	
19279	24075000	24003000	24363000	24123000	24603000	23283000	
19280	24072000	2.4e+07	24360000	24120000	24600000	23280000	
19281	24069000	23997000	24357000	24117000	24597000	23277000	
19282	24066000	23994000	24354000	24114000	24594000	23274000	
19283	24063000	23991000	24351000	24111000	24591000	23271000	
19284	24060000	23988000	24348000	24108000	24588000	23268000	
19285	24081000	24105000	24345000	24105000	24585000	23265000	
19286	24078000	24102000	24342000	24102000	24582000	23262000	
19287	24075000	24099000	24339000	24099000	24579000	23259000	
19288	24096000	24096000	24456000	24096000	24576000	23256000	
19289	24093000	24093000	24453000	24093000	24573000	23253000	
19290	24090000	24090000	24450000	24090000	24570000	23250000	
19291	24111000	24087000	24567000	24087000	24567000	23247000	
19292	24108000	24084000	24564000	24084000	24564000	23244000	
19293	24105000	24081000	24561000	24081000	24561000	23241000	
19294	24102000	24078000	24558000	24078000	24558000	23238000	
19295	24099000	24075000	24555000	24075000	24555000	23235000	
19296	24096000	24072000	24552000	24072000	24552000	23232000	
19297	24093000	24069000	24549000	24069000	24549000	23229000	
19298	24090000	24066000	24546000	24066000	24546000	23226000	
19299	24087000	24063000	24543000	24063000	24543000	23223000	
19300	24108000	24180000	24540000	24060000	24540000	23220000	
19301	24105000	24177000	24537000	24057000	24537000	23217000	
19302	24102000	24174000	24534000	24054000	24534000	23214000	
19303	24099000	24171000	24531000	24051000	24531000	23211000	
19304	24096000	24168000	24528000	24048000	24528000	23208000	
19305	24093000	24165000	24525000	24045000	24525000	23205000	
19306	24090000	24162000	24522000	24042000	24522000	23202000	
19307	24087000	24159000	24519000	24039000	24519000	23199000	
19308	24084000	24156000	24516000	24036000	24516000	23196000	
19309	24081000	24153000	24513000	24033000	24513000	23193000	
19310	24078000	24150000	24510000	24030000	24510000	23190000	
19311	24075000	24147000	24507000	24027000	24507000	23187000	
19312	24096000	24144000	24504000	24144000	24504000	23184000	
19313	24093000	24141000	24501000	24141000	24501000	23181000	
19314	24090000	24138000	24498000	24138000	24498000	23178000	
19315	24087000	24135000	24495000	24135000	24495000	23175000	
19316	24084000	24132000	24492000	24132000	24492000	23172000	
19317	24081000	24129000	24489000	24129000	24489000	23169000	
19318	24078000	24126000	24486000	24126000	24486000	23166000	
19319	24075000	24123000	24483000	24123000	24483000	23163000	
19320	24072000	24120000	24480000	24120000	24480000	23160000	
19321	24069000	24117000	24477000	24117000	24477000	23157000	
19322	24066000	24114000	24474000	24114000	24474000	23154000	
19323	24063000	24111000	24471000	24111000	24471000	23151000	
19324	24060000	24108000	24468000	24108000	24468000	23148000	
19325	24057000	24105000	24465000	24105000	24465000	23145000	
19326	24054000	24102000	24462000	24102000	24462000	23142000	
19327	24051000	24099000	24459000	24099000	24459000	23139000	
19328	24048000	24096000	24456000	24096000	24456000	23136000	
19329	24045000	24093000	24453000	24093000	24453000	23133000	
19330	24042000	24090000	24450000	24090000	24450000	23130000	
19331	24039000	24087000	24447000	24087000	24447000	23127000	
19332	24060000	24204000	24444000	24084000	24444000	23124000	
19333	24057000	24201000	24441000	24081000	24441000	23121000	
19334	24054000	24198000	24438000	24078000	24438000	23118000	
19335	24051000	24195000	24435000	24075000	24435000	23115000	
19336	24048000	24192000	24432000	24072000	24432000	23112000	
19337	24045000	24189000	24429000	24069000	24429000	23109000	
19338	24042000	24186000	24426000	24066000	24426000	23106000	
19339	24039000	24183000	24423000	24063000	24423000	23103000	
19340	24036000	24180000	24420000	24060000	24420000	23100000	
19341	24033000	24177000	24417000	24057000	24417000	23097000	
19342	24030000	24174000	24414000	24054000	24414000	23094000	
19343	24027000	24171000	24411000	24051000	24411000	23091000	
19344	24048000	24168000	24408000	24048000	24408000	23208000	
19345	24045000	24165000	24405000	24045000	24405000	23205000	
19346	24042000	24162000	24402000	24042000	24402000	23202000	
19347	24039000	24159000	24399000	24039000	24399000	23199000	
19348	24036000	24156000	24396000	24036000	24396000	23196000	
19349	24033000	24153000	24393000	24033000	24393000	23193000	
19350	24030000	24150000	24390000	24030000	24390000	23190000	
19351	24027000	24147000	24387000	24027000	24387000	23187000	
19352	24024000	24144000	24384000	24024000	24384000	23184000	
19353	24021000	24141000	24381000	24021000	24381000	23181000	
19354	24018000	24138000	24378000	24018000	24378000	23178000	
19355	24015000	24135000	24375000	24015000	24375000	23175000	
19356	24012000	24132000	24372000	24012000	24372000	23172000	
19357	24009000	24129000	24369000	24009000	24369000	23169000	
19358	24006000	24126000	24366000	24006000	24366000	23166000	
19359	24003000	24123000	24363000	24003000	24363000	23163000	
19360	2.4e+07	24120000	24360000	2.4e+07	24360000	23160000	
19361	23997000	24117000	24357000	23997000	24357000	23157000	
19362	23994000	24114000	24354000	23994000	24354000	23154000	
19363	23991000	24111000	24351000	23991000	24351000	23151000	
19364	23988000	24108000	24348000	23988000	24348000	23148000	
19365	23985000	24105000	24345000	23985000	24345000	23145000	
19366	23982000	24102000	24342000	23982000	24342000	23142000	
19367	23979000	24099000	24339000	23979000	24339000	23139000	
19368	23976000	24096000	24336000	23976000	24336000	23136000	
19369	23973000	24093000	24333000	23973000	24333000	23133000	
19370	23970000	24090000	24330000	23970000	24330000	23130000	
19371	23967000	24087000	24327000	23967000	24327000	23127000	
19372	23964000	24084000	24324000	23964000	24324000	23124000	
19373	23961000	24081000	24321000	23961000	24321000	23121000	
19374	23958000	24078000	24318000	23958000	24318000	23118000	
19375	23955000	24075000	24315000	23955000	24315000	23115000	
19376	23952000	24072000	24312000	23952000	24312000	23112000	
19377	23949000	24069000	24309000	23949000	24309000	23109000	
19378	23946000	24066000	24306000	23946000	24306000	23106000	
19379	23943000	24063000	24303000	23943000	24303000	23103000	
19380	23940000	24060000	24300000	23940000	24300000	23100000	
19381	23937000	24057000	24297000	23937000	24297000	23097000	
19382	23934000	24054000	24294000	23934000	24294000	23094000	
19383	23931000	24051000	24291000	23931000	24291000	23091000	
19384	23952000	24048000	24288000	23928000	24288000	23208000	
19385	23949000	24045000	24285000	23925000	24285000	23205000	
19386	23946000	24042000	24282000	23922000	24282000	23202000	
19387	23943000	24039000	24279000	23919000	24279000	23199000	
19388	23940000	24036000	24276000	23916000	24276000	23196000	
19389	23937000	24033000	24273000	23913000	24273000	23193000	
19390	23958000	24030000	24270000	24030000	24270000	23190000	
19391	23955000	24027000	24267000	24027000	24267000	23187000	
19392	23952000	24024000	24264000	24024000	24264000	23184000	
19393	23949000	24021000	24261000	24021000	24261000	23181000	
19394	23946000	24018000	24258000	24018000	24258000	23178000	
19395	23943000	24015000	24255000	24015000	24255000	23175000	
19396	23940000	24012000	24252000	24012000	24252000	23172000	
19397	23937000	24009000	24249000	24009000	24249000	23169000	
19398	23934000	24006000	24246000	24006000	24246000	23166000	
19399	23931000	24003000	24243000	24003000	24243000	23163000	
19400	23928000	2.4e+07	24240000	2.4e+07	24240000	23160000	
19401	23925000	23997000	24237000	23997000	24237000	23157000	
19402	23922000	23994000	24234000	23994000	24234000	23154000	
19403	23919000	23991000	24231000	23991000	24231000	23151000	
19404	23916000	23988000	24228000	23988000	24228000	23148000	
19405	23913000	23985000	24225000	23985000	24225000	23145000	
19406	23910000	23982000	24222000	23982000	24222000	23142000	
19407	23931000	23979000	24219000	23979000	24219000	23259000	
19408	23928000	23976000	24216000	23976000	24216000	23256000	
19409	23925000	23973000	24213000	23973000	24213000	23253000	
19410	23922000	23970000	24210000	23970000	24210000	23250000	
19411	23919000	23967000	24207000	23967000	24207000	23247000	
19412	23916000	23964000	24204000	23964000	24204000	23244000	
19413	23913000	23961000	24201000	23961000	24201000	23241000	
19414	23910000	23958000	24198000	23958000	24198000	23238000	
19415	23907000	23955000	24195000	23955000	24195000	23235000	
19416	23904000	23952000	24192000	23952000	24192000	23232000	
19417	23901000	23949000	24189000	23949000	24189000	23229000	
19418	23898000	23946000	24186000	23946000	24186000	23226000	
19419	23895000	23943000	24183000	23943000	24183000	23223000	
19420	23892000	23940000	24180000	23940000	24180000	23220000	
19421	23889000	23937000	24177000	23937000	24177000	23217000	
19422	23886000	23934000	24174000	23934000	24174000	23214000	
19423	23883000	23931000	24171000	23931000	24171000	23211000	
19424	23880000	23928000	24168000	23928000	24168000	23208000	
19425	23877000	23925000	24165000	23925000	24165000	23205000	
19426	23874000	23922000	24162000	23922000	24162000	23202000	
19427	23871000	23919000	24159000	23919000	24159000	23199000	
19428	23868000	23916000	24156000	23916000	24156000	23196000	
19429	23865000	23913000	24153000	23913000	24153000	23193000	
19430	23862000	23910000	24150000	23910000	24150000	23190000	
19431	23859000	23907000	24147000	23907000	24147000	23187000	
19432	23856000	23904000	24144000	23904000	24144000	23184000	
19433	23853000	23901000	24141000	23901000	24141000	23181000	
19434	23850000	23898000	24138000	23898000	24138000	23178000	
19435	23847000	23895000	24135000	23895000	24135000	23175000	
19436	23844000	23892000	24132000	23892000	24132000	23172000	
19437	23841000	23889000	24129000	23889000	24129000	23169000	
19438	23838000	23886000	24126000	23886000	24126000	23166000	
19439	23835000	23883000	24123000	23883000	24123000	23163000	
19440	23832000	23880000	24120000	23880000	24120000	23160000	
19441	23829000	23877000	24117000	23877000	24117000	23157000	
19442	23826000	23874000	24114000	23874000	24114000	23154000	
19443	23823000	23871000	24111000	23871000	24111000	23151000	
19444	23820000	23868000	24108000	23868000	24108000	23148000	
19445	23817000	23865000	24105000	23865000	24105000	23145000	
19446	23814000	23862000	24102000	23862000	24102000	23142000	
19447	23811000	23859000	24099000	23859000	24099000	23139000	
19448	23808000	23856000	24096000	23856000	24096000	23136000	
19449	23805000	23853000	24093000	23853000	24093000	23133000	
19450	23826000	23850000	24090000	23970000	24090000	23130000	
19451	23823000	23847000	24087000	23967000	24087000	23127000	
19452	23820000	23844000	24084000	23964000	24084000	23124000	
19453	23841000	23841000	24081000	24081000	24081000	23121000	
19454	23838000	23838000	24078000	24078000	24078000	23118000	
19455	23835000	23835000	24075000	24075000	24075000	23115000	
